Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Delaware,US,2021-01-21 05:30:34,39.3185,-75.5071,71775,1228,18851,51696,10,7370.88247254982,1142091,,1.71090212469523,84000010,USA,117286.221302081,
Diamond Princess,US,2021-01-21 05:30:34,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-21 05:30:34,38.8974,-77.0268,34403,863,24009,9531,11,4874.6792414867,1024531,,2.50850216550882,84000011,USA,145169.316570055,
Florida,US,2021-01-21 05:30:34,27.7663,-81.6868,1601011,24578,,,12,7454.28161262986,19547458,,1.53515497395083,84000012,USA,91012.6518450245,
Georgia,US,2021-01-21 05:30:34,33.0406,-83.6431,836649,12778,,,13,7879.96296276413,6033197,,1.52728324542311,84000013,USA,56823.553135257,
Grand Princess,US,2021-01-21 05:30:34,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-21 05:30:34,13.4443,144.7937,7521,128,7274,119,66,4579.58095098917,102312,,1.70190134290653,316,GUM,62298.3760480792,
Hawaii,US,2021-01-21 05:30:34,21.0943,-157.4983,25278,325,,,15,1785.33087736745,921908,,1.28570298283092,84000015,USA,65112.3830402748,
Idaho,US,2021-01-21 05:30:34,44.2405,-114.4788,157588,1635,72711,83242,16,8818.25786974732,581299,,1.03751554686905,84000016,USA,32528.1397151195,
Illinois,US,2021-01-21 05:30:34,40.3495,-88.9861,1081354,20285,,,17,8533.53278901272,14984649,,1.87588893183916,84000017,USA,118251.741403228,
Indiana,US,2021-01-21 05:30:34,39.8494,-86.2583,598313,10786,385183,202344,18,8887.30743904796,6545320,,1.8027353575804,84000018,USA,97223.8128319949,
Iowa,US,2021-01-21 05:30:34,42.0115,-93.2105,308787,4394,270625,33768,19,9787.00947997984,1222463,,1.42298736669614,84000019,USA,38745.9866183635,
Kansas,US,2021-01-21 05:30:34,38.5266,-96.7265,265522,3594,5302,256626,20,9114.08794246003,1125705,,1.35356015697381,84000020,USA,38640.0161465602,
Kentucky,US,2021-01-21 05:30:34,37.6681,-84.6701,334320,3243,41240,289837,21,7483.09019035189,3451200,,0.970028715003589,84000021,USA,77248.2677223691,
Louisiana,US,2021-01-21 05:30:34,31.1695,-91.8678,374582,8383,320025,46174,22,8057.6166635906,4705481,,2.23796124747051,84000022,USA,101219.391523909,
Maine,US,2021-01-21 05:30:34,44.6939,-69.3819,34963,530,12102,22331,23,2601.00341315209,1280282,,1.51588822469468,84000023,USA,95244.0537653287,
Maryland,US,2021-01-21 05:30:34,39.0639,-76.8021,332353,6689,9457,316207,24,5497.36340659777,6541052,,2.01261911281078,84000024,USA,108193.817734316,
Massachusetts,US,2021-01-21 05:30:34,42.2302,-71.5301,481040,13829,324203,143008,25,6979.17723068093,12536712,,2.8748129053717,84000025,USA,181889.104727267,
Michigan,US,2021-01-21 05:30:34,43.3266,-84.5361,589869,14770,442408,132691,26,5906.45285098205,8933096,,2.50394579135367,84000026,USA,89448.5221927179,
Minnesota,US,2021-01-21 05:30:34,45.6945,-93.9002,449492,6047,432738,10707,27,7970.23635584733,5910354,,1.34529646801278,84000027,USA,104800.348675233,
Mississippi,US,2021-01-21 05:30:34,32.7416,-89.6787,256827,5638,207769,43420,28,8629.50746081597,1512942,,2.19525205683203,84000028,USA,50835.5596443592,
Missouri,US,2021-01-21 05:30:34,38.4561,-92.2884,508632,6742,,,29,8287.38031631491,3972789,,1.32551628682427,84000029,USA,64730.5190382682,
Montana,US,2021-01-21 05:30:34,46.9219,-110.4544,90255,1094,84255,4906,30,8444.69103967335,887884,,1.21212121212121,84000030,USA,83074.6890373866,
Nebraska,US,2021-01-21 05:30:34,41.1254,-98.2681,184482,1862,127221,55399,31,9536.87122882039,1944011,,1.00931256165913,84000031,USA,100496.430949417,
Nevada,US,2021-01-21 05:30:34,38.3135,-117.0554,265143,3863,,,32,8608.1029662134,2362512,,1.45694964604006,84000032,USA,76701.050206548,
New Hampshire,US,2021-01-21 05:30:34,43.4525,-71.5639,59891,950,52251,6690,33,4404.6859957741,1169547,,1.5862149571722,84000033,USA,86014.3809971384,
New Jersey,US,2021-01-21 05:30:34,40.2989,-74.521,641140,20664,63562,556914,34,7218.26486485878,8951817,,3.22300901519169,84000034,USA,100783.894512502,
New Mexico,US,2021-01-21 05:30:34,34.8405,-106.2485,165835,3009,89756,73070,35,7908.84712105756,2185009,,1.81445412608919,84000035,USA,104205.39776968,
New York,US,2021-01-21 05:30:34,42.1657,-74.9481,1279811,41399,117882,1120530,36,6578.80066276812,29538381,,3.23477450967369,84000036,USA,151840.483086875,
North Carolina,US,2021-01-21 05:30:34,35.6301,-79.8064,690912,8200,579573,103139,37,6587.59025957458,8239713,,1.18683710805428,84000037,USA,78562.6144870693,
North Dakota,US,2021-01-21 05:30:34,47.5289,-99.784,96222,1409,93658,1155,38,12626.5316995205,1311137,,1.46432208850367,84000038,USA,172051.22417861,
Northern Mariana Islands,US,2021-01-21 05:30:34,15.0979,145.6739,129,2,29,98,69,233.932975482373,17558,,1.55038759689923,580,MNP,31840.2727404613,
Ohio,US,2021-01-21 05:30:34,40.3888,-82.7649,842433,16307,704045,122081,39,7206.99626147437,8576460,,1.93570289862814,84000039,USA,73371.4315045641,
Oklahoma,US,2021-01-21 05:30:34,35.5653,-96.9289,360913,3085,323240,34588,40,9120.94124521004,3013962,,0.854776635920568,84000040,USA,76168.4126570551,
Oregon,US,2021-01-21 05:30:34,44.572,-122.0709,135142,1832,,,41,3204.13529814685,2987263,,1.35561113495434,84000041,USA,70826.2037201466,
Pennsylvania,US,2021-01-21 05:30:34,40.5908,-77.2098,791405,19881,610872,160652,42,6181.89095460088,8638607,,2.51211453048692,84000042,USA,33512.464352219,
Puerto Rico,US,2021-01-21 05:30:34,18.2208,-66.5901,88513,1717,73760,13036,72,2771.49282304441,1501126,,1.93982804785738,630,PRI,47002.8124172197,
Rhode Island,US,2021-01-21 05:30:34,41.6809,-71.5118,107876,2223,6495,99158,44,10183.1198241204,2313909,,2.06069932144314,84000044,USA,218424.975055718,
South Carolina,US,2021-01-21 05:30:34,33.8569,-80.945,399843,6328,179632,213883,45,7765.88095590472,3823586,,1.58262117881268,84000045,USA,74262.9324526474,
South Dakota,US,2021-01-21 05:30:34,44.2998,-99.4388,106063,1667,100293,4103,46,11989.1393180875,393343,,1.57170738146196,84000046,USA,44462.668666684,
Tennessee,US,2021-01-21 05:30:34,35.7478,-86.6923,694291,8556,633428,52307,47,10166.5442995009,6179461,,1.23233629702819,84000047,USA,90486.2139989404,
Texas,US,2021-01-21 05:30:34,31.0545,-97.5635,2185554,33491,1739136,412927,48,7537.46368320383,16076028,,1.53238034841509,84000048,USA,55442.4540506288,
Utah,US,2021-01-21 05:30:34,40.15,-111.8624,328380,1517,272113,54750,49,10242.8041789693,2485476,,0.461964796881661,84000049,USA,77526.77982681,
Vermont,US,2021-01-21 05:30:34,44.0459,-72.7107,10471,165,7020,3286,50,1678.07445323555,818476,,1.57578072772419,84000050,USA,131168.337903393,
Virgin Islands,US,2021-01-21 05:30:34,18.3358,-64.8963,2305,24,2159,122,78,2148.8235074766,39581,,1.0412147505423,850,VIR,36899.1684379312,
Virginia,US,2021-01-21 05:30:34,37.7693,-78.17,455591,5861,36103,413627,51,5337.58989933711,4899081,,1.28646088267767,84000051,USA,57396.4043662723,
Washington,US,2021-01-21 05:30:34,47.4009,-121.4905,294017,3940,,,53,3861.07854699994,4265548,,1.34005856804198,84000053,USA,56015.8625997765,
West Virginia,US,2021-01-21 05:30:34,38.4912,-80.9545,111677,1836,83624,26217,54,6231.46427162504,1806753,,1.64402697063854,84000054,USA,100815.000108808,
Wisconsin,US,2021-01-21 05:30:34,44.2685,-89.6165,573119,6035,496297,70787,55,9843.28890632337,5861531,,1.05300993336462,84000055,USA,100671.488934009,
Wyoming,US,2021-01-21 05:30:34,42.756,-107.3025,50124,550,47693,1881,56,8660.59966238106,567450,,1.09727874870322,84000056,USA,98045.9915094193,
Alabama,US,2021-01-22 05:30:39,32.3182,-86.9023,432536,6379,233211,192946,1,8821.53131077045,3583789,,1.47479053766623,84000001,USA,73091.0418432101,
Alaska,US,2021-01-22 05:30:39,61.3707,-152.4044,52627,254,,,2,7193.95252513516,1430967,,0.482641989853117,84000002,USA,195608.88257045,
American Samoa,US,2021-01-22 05:30:39,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-22 05:30:39,33.7298,-111.4312,699942,11772,95230,592940,4,9616.28264981315,6215572,,1.68185363930154,84000004,USA,45163.1791701752,
Arkansas,US,2021-01-22 05:30:39,34.9697,-92.3731,279220,4496,254076,20648,5,9252.42328527632,2315535,,1.61019984241817,84000005,USA,76729.1381415095,
California,US,2021-01-22 05:30:39,36.1162,-119.6816,3184443,34990,,,6,8059.60221473745,39512756,,1.09874995603744,84000006,USA,100001.348949666,
Colorado,US,2021-01-22 05:30:39,39.0598,-105.3111,381210,5440,20291,355479,8,6619.68181906585,5140301,,1.42703496760316,84000008,USA,89260.9246195693,
Connecticut,US,2021-01-22 05:30:39,41.5978,-72.7554,235796,6774,9800,219222,9,6613.66111620187,5412500,,2.87282227009788,84000009,USA,151811.060371858,
Delaware,US,2021-01-22 05:30:39,39.3185,-75.5071,72523,1241,,,10,7447.69779946681,1148366,,1.71118128042138,84000010,USA,117930.627955028,
Diamond Princess,US,2021-01-22 05:30:39,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-22 05:30:39,38.8974,-77.0268,34612,864,24251,9497,11,4904.29316938458,1031692,,2.49624407719866,84000011,USA,146183.983257504,
Florida,US,2021-01-22 05:30:39,27.7663,-81.6868,1613884,24739,,,12,7514.21809476483,19673837,,1.53288588275242,84000012,USA,91601.0704479713,
Georgia,US,2021-01-22 05:30:39,33.0406,-83.6431,844799,12889,,,13,7956.72358537472,6072614,,1.52568835900611,84000013,USA,57194.8014127345,
Grand Princess,US,2021-01-22 05:30:39,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-22 05:30:39,13.4443,144.7937,7521,128,7279,114,66,4579.58095098917,102933,,1.70190134290653,316,GUM,62676.5065853168,
Hawaii,US,2021-01-22 05:30:39,21.0943,-157.4983,25441,328,,,15,1796.84321746599,926411,,1.28925749773987,84000015,USA,65430.4202639787,
Idaho,US,2021-01-22 05:30:39,44.2405,-114.4788,158200,1654,73517,83029,16,8852.50396600012,583441,,1.04551201011378,84000016,USA,32648.0010520043,
Illinois,US,2021-01-22 05:30:39,40.3495,-88.9861,1086333,20423,,,17,8572.8246950458,15083685,,1.87999444001057,84000017,USA,119033.286533956,
Indiana,US,2021-01-22 05:30:39,39.8494,-86.2583,601937,10837,387324,203776,18,8941.13812993903,6600039,,1.80035452215099,84000018,USA,98036.6057610425,
Iowa,US,2021-01-22 05:30:39,42.0115,-93.2105,310440,4445,272004,33991,19,9839.40134450266,1226351,,1.4318386805824,84000019,USA,38869.2168478037,
Kansas,US,2021-01-22 05:30:39,38.5266,-96.7265,265709,3594,5302,256813,20,9120.50674935829,1125705,,1.35260755187066,84000020,USA,38640.0161465602,
Kentucky,US,2021-01-22 05:30:39,37.6681,-84.6701,338033,3301,41469,293263,21,7566.19833188329,3461098,,0.976531877065257,84000021,USA,77469.8148230634,
Louisiana,US,2021-01-22 05:30:39,31.1695,-91.8678,378318,8442,320025,49851,22,8137.98159264532,4748890,,2.23145607663394,84000022,USA,102153.160583153,
Maine,US,2021-01-22 05:30:39,44.6939,-69.3819,35638,536,12128,22974,23,2651.21870657307,1298390,,1.50401257085134,84000023,USA,96591.1627035021,
Maryland,US,2021-01-22 05:30:39,39.0639,-76.8021,334519,6735,9459,318325,24,5533.1906419129,6578575,,2.01333855476072,84000024,USA,108814.475790978,
Massachusetts,US,2021-01-22 05:30:39,42.2302,-71.5301,486180,13906,324203,148071,25,7053.75101033688,12648438,,2.86025751779176,84000025,USA,183510.08334708,
Michigan,US,2021-01-22 05:30:39,43.3266,-84.5361,592382,14933,442408,135041,26,5931.61592280735,8988528,,2.52083959337049,84000026,USA,90003.5716942778,
Minnesota,US,2021-01-22 05:30:39,45.6945,-93.9002,450762,6079,433722,10961,27,7992.75555568165,5945782,,1.34860525066443,84000027,USA,105428.545692343,
Mississippi,US,2021-01-22 05:30:39,32.7416,-89.6787,259117,5668,207769,45680,28,8706.4525331225,1515232,,2.18742884488474,84000028,USA,50912.5047166657,
Missouri,US,2021-01-22 05:30:39,38.4561,-92.2884,511631,6778,,,29,8336.24443333592,3993440,,1.3247829001761,84000029,USA,65066.9954906192,
Montana,US,2021-01-22 05:30:39,46.9219,-110.4544,90649,1100,84708,4841,30,8481.55557094177,892770,,1.21347174265574,84000030,USA,83531.8466510351,
Nebraska,US,2021-01-22 05:30:39,41.1254,-98.2681,185346,1868,129608,53870,31,9581.53605650928,1966167,,1.00784478758646,84000031,USA,101641.794285383,
Nevada,US,2021-01-22 05:30:39,38.3135,-117.0554,266343,3910,,,32,8647.06203192306,2381783,,1.46803182362593,84000032,USA,77326.700335957,
New Hampshire,US,2021-01-22 05:30:39,43.4525,-71.5639,60588,962,53128,6498,33,4455.94688871385,1179465,,1.58777315640061,84000033,USA,86743.8007047086,
New Jersey,US,2021-01-22 05:30:39,40.2989,-74.521,646189,20760,64006,561423,34,7275.10895398545,8956866,,3.2126823576384,84000034,USA,100840.738601629,
New Mexico,US,2021-01-22 05:30:39,34.8405,-106.2485,166823,3044,91096,72683,35,7955.96588944544,2198850,,1.82468844224118,84000035,USA,104865.48974666,
New York,US,2021-01-22 05:30:39,42.1657,-74.9481,1293719,41599,118889,1133231,36,6650.29400015761,29762950,,3.21545868925168,84000036,USA,152994.86813751,
North Carolina,US,2021-01-22 05:30:39,35.6301,-79.8064,698099,8339,579573,110187,37,6656.11564514548,8310231,,1.19452971569935,84000037,USA,79234.9775230633,
North Dakota,US,2021-01-22 05:30:39,47.5289,-99.784,96369,1422,93801,1146,38,12645.8214685944,1315777,,1.47557824611649,84000038,USA,172660.098522167,
Northern Mariana Islands,US,2021-01-22 05:30:39,15.0979,145.6739,129,2,29,98,69,233.932975482373,17558,,1.55038759689923,580,MNP,31840.2727404613,
Ohio,US,2021-01-22 05:30:39,40.3888,-82.7649,849704,16407,712864,120433,39,7269.19951065523,8622872,,1.93090770432998,84000039,USA,73768.4851699447,
Oklahoma,US,2021-01-22 05:30:39,35.5653,-96.9289,363614,3140,327135,33339,40,9189.20052737309,3016648,,0.863553108516174,84000040,USA,76236.2928613831,
Oregon,US,2021-01-22 05:30:39,44.572,-122.0709,135973,1843,,,41,3223.83780686183,3023332,,1.35541614879425,84000041,USA,71681.3779522052,
Pennsylvania,US,2021-01-22 05:30:39,40.5908,-77.2098,797222,20136,615290,161796,42,6227.32920642253,8694264,,2.5257707388908,84000042,USA,33664.0657947761,
Puerto Rico,US,2021-01-22 05:30:39,18.2208,-66.5901,88728,1732,73760,13236,72,2778.22483932399,1509444,,1.9520331800559,630,PRI,47263.2631679804,
Rhode Island,US,2021-01-22 05:30:39,41.6809,-71.5118,108786,2232,6553,100001,44,10269.0206643439,2340681,,2.05173459820197,84000044,USA,220952.158895787,
South Carolina,US,2021-01-22 05:30:39,33.8569,-80.945,404492,6373,181322,216797,45,7856.17534786356,3862267,,1.57555650049939,84000045,USA,75014.2074312149,
South Dakota,US,2021-01-22 05:30:39,44.2998,-99.4388,106400,1673,100638,4089,46,12027.2330920728,394515,,1.57236842105263,84000046,USA,44595.1490913448,
Tennessee,US,2021-01-22 05:30:39,35.7478,-86.6923,697783,8684,639444,49655,47,10217.6778626522,6203166,,1.24451297896337,84000047,USA,90833.3277201606,
Texas,US,2021-01-22 05:30:39,31.0545,-97.5635,2208871,33942,1763247,411682,48,7617.87855316415,16202370,,1.53662210242246,84000048,USA,55878.1780074211,
Utah,US,2021-01-22 05:30:39,40.15,-111.8624,330469,1547,276793,52129,49,10307.964109324,2498162,,0.468122577306797,84000049,USA,77922.4805814674,
Vermont,US,2021-01-22 05:30:39,44.0459,-72.7107,10580,168,7083,3329,50,1695.54270988751,822888,,1.58790170132325,84000050,USA,131875.401649709,
Virgin Islands,US,2021-01-22 05:30:39,18.3358,-64.8963,2305,24,2166,115,78,2148.8235074766,39770,,1.0412147505423,850,VIR,37075.3626430995,
Virginia,US,2021-01-22 05:30:39,37.7693,-78.17,459604,5940,36379,417285,51,5384.60520092568,4923610,,1.29241695024412,84000051,USA,57683.7799786984,
Washington,US,2021-01-22 05:30:39,47.4009,-121.4905,296087,4065,,,53,3888.26212003242,4297306,,1.37290728738513,84000053,USA,56432.9137651704,
West Virginia,US,2021-01-22 05:30:39,38.4912,-80.9545,112617,1849,85031,25737,54,6283.91532614233,1823504,,1.64184803360061,84000054,USA,101749.689060105,
Wisconsin,US,2021-01-22 05:30:39,44.2685,-89.6165,575688,6090,498368,71230,55,9887.41134721321,5897305,,1.05786467669988,84000055,USA,101285.90551649,
Wyoming,US,2021-01-22 05:30:39,42.756,-107.3025,50424,550,47964,1910,56,8712.43470943864,573868,,1.09075043630017,84000056,USA,99154.9159494712,
Alabama,US,2021-01-23 05:30:27,32.3182,-86.9023,436087,6486,233211,196390,1,8893.95362402194,3602069,,1.48731789757548,84000001,USA,73463.8607354199,
Alaska,US,2021-01-23 05:30:27,61.3707,-152.4044,52926,254,,,2,7234.82492532927,1438958,,0.479915353512451,84000002,USA,196701.228222461,
American Samoa,US,2021-01-23 05:30:27,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-23 05:30:27,33.7298,-111.4312,708041,12001,96193,599847,4,9727.55225955343,6269091,,1.69495834280783,84000004,USA,45457.0633808129,
Arkansas,US,2021-01-23 05:30:27,34.9697,-92.3731,281382,4549,256696,20137,5,9324.06478353134,2327428,,1.61666346816783,84000005,USA,77123.2326552685,
California,US,2021-01-23 08:30:39,36.1162,-119.6816,3207643,35498,,,6,8118.31569183035,39725839,,1.10664030947771,84000006,USA,100540.632704973,
Colorado,US,2021-01-23 05:30:27,39.0598,-105.3111,383008,5462,20395,357151,8,6650.90394836645,5185408,,1.42607987300526,84000008,USA,90044.2041447984,
Connecticut,US,2021-01-23 05:30:27,41.5978,-72.7554,237815,6819,9800,221196,9,6670.29049835259,5453614,,2.86735487668986,84000009,USA,152964.235417794,
Delaware,US,2021-01-23 05:30:27,39.3185,-75.5071,73233,1252,,,10,7520.61074346556,1157126,,1.7096117870359,84000010,USA,118830.22991197,
Diamond Princess,US,2021-01-23 05:30:27,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-23 05:30:27,38.8974,-77.0268,34905,867,24251,9787,11,4945.80934581558,1038480,,2.48388483025355,84000011,USA,147145.798293728,
Florida,US,2021-01-23 05:30:27,27.7663,-81.6868,1627603,25011,,,12,7578.09353937056,19799402,,1.53667694149003,84000012,USA,92185.6990799357,
Georgia,US,2021-01-23 05:30:27,33.0406,-83.6431,853173,13060,,,13,8035.59394779694,6122066,,1.5307563647701,84000013,USA,57660.5641500767,
Grand Princess,US,2021-01-23 05:30:27,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-23 05:30:27,13.4443,144.7937,7547,128,7293,126,66,4595.41250327287,103274,,1.69603816085862,316,GUM,62884.1434825762,
Hawaii,US,2021-01-23 05:30:27,21.0943,-157.4983,25658,332,,,15,1812.16946164625,931476,,1.29394340946294,84000015,USA,65788.1503412738,
Idaho,US,2021-01-23 05:30:27,44.2405,-114.4788,158798,1667,74269,82862,16,8885.96665482229,585359,,1.0497613320067,84000016,USA,32755.3278699991,
Illinois,US,2021-01-23 05:30:27,40.3495,-88.9861,1093375,20534,,,17,8628.39681842097,15209516,,1.87803818452041,84000017,USA,120026.285093516,
Indiana,US,2021-01-23 05:30:27,39.8494,-86.2583,605426,10903,388141,206382,18,8992.96353847075,6652500,,1.80088070218326,84000018,USA,98815.858485887,
Iowa,US,2021-01-23 05:30:27,42.0115,-93.2105,311695,4478,273035,34182,19,9879.17859191714,1229114,,1.43666083831951,84000019,USA,38956.7901821513,
Kansas,US,2021-01-23 05:30:27,38.5266,-96.7265,268908,3616,5384,259908,20,9230.3129700403,1137411,,1.34469781486605,84000020,USA,39041.8265933573,
Kentucky,US,2021-01-23 05:30:27,37.6681,-84.6701,340778,3337,41562,295879,21,7627.6397131124,3484786,,0.979229879863137,84000021,USA,78000.0237259979,
Louisiana,US,2021-01-23 05:30:27,31.1695,-91.8678,380255,8483,320025,51747,22,8179.64831308937,4775952,,2.23087138893637,84000022,USA,102735.290055873,
Maine,US,2021-01-23 05:30:27,44.6939,-69.3819,36274,540,12187,23547,23,2698.53267192973,1308690,,1.48866957049126,84000023,USA,97357.4108845926,
Maryland,US,2021-01-23 05:30:27,39.0639,-76.8021,336915,6792,9469,320654,24,5572.822246629,6630564,,2.01593873825742,84000024,USA,109674.412142224,
Massachusetts,US,2021-01-23 05:30:27,42.2302,-71.5301,491452,13987,354388,123077,25,7130.23991429529,12754206,,2.84605617639159,84000025,USA,185044.620219969,
Michigan,US,2021-01-23 05:30:27,43.3266,-84.5361,594920,14951,442408,137561,26,5957.02932364006,9033372,,2.51311100652189,84000026,USA,90452.6018546175,
Minnesota,US,2021-01-23 05:30:27,45.6945,-93.9002,452268,6100,434515,11653,27,8019.4594257214,5984932,,1.3487578161621,84000027,USA,106122.739923456,
Mississippi,US,2021-01-23 05:30:27,32.7416,-89.6787,261167,5713,207769,47685,28,8775.33349304756,1517282,,2.18748923102842,84000028,USA,50981.3856765908,
